,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,attention_3,pm_highest,pm_lowest,am_highest,am_lowest,most_sim,most_diff,across_highest,across_lowest,range_3_highest_1,range_3_highest_2,range_3_lowest_1,range_3_lowest_2,range_12_highest,range_12_lowest,file
48,6.725,2.271,2.7880000000000003,2.168,4.434,1.93,1.739,2.398,1.9980000000000002,5.432,3.0,10.752,10.538,3.055,4.926,26.758000000000003,12.309000000000001,4.092,9.861,3.3710000000000004,3.44,5.22,5.06,3.463,3.305,2020-02-12 14.44.46.txt
49,18.065,8.036,4.085,5.231,4.716,5.4670000000000005,5.815,3.7430000000000003,4.897,5.084,3.0,7.966,4.948,6.98,4.909,18.702,86.354,11.270999999999999,6.768,8.79,5.4510000000000005,14.652999999999999,8.769,11.058,6.784,2020-02-12 19.00.31.txt
50,6.579,7.37,4.345,3.737,3.325,3.1830000000000003,4.345,4.044,3.8080000000000003,4.234,3.0,9.174,10.755,7.615,13.874,8.911,11.992,9.324,14.965,46.548,7.8229999999999995,7.925,8.555,15.63,14.695,2020-02-12 19.03.27.txt
51,5.22,2.576,6.292999999999999,2.3930000000000002,2.892,3.4,2.242,2.9019999999999997,3.6210000000000004,3.3810000000000002,3.0,4.19,4.805,8.091000000000001,9.751,16.772000000000002,19.175,6.096,7.74,5.439,7.142,9.767000000000001,8.855,10.244000000000002,6.3229999999999995,2020-02-12 20.58.57.txt
52,3.214,2.812,2.44,1.651,1.9509999999999998,2.318,2.1919999999999997,5.188,2.39,1.535,3.0,3.1180000000000003,3.4989999999999997,7.153,4.39,7.265,21.206,3.036,3.035,11.057,7.816,6.852,19.254,8.644,12.151,2020-02-13 11.44.29.txt
53,5.779,3.951,3.61,4.917,3.76,4.961,4.112,4.377,3.168,3.653,3.0,15.347999999999999,7.272,10.357999999999999,10.547,21.895,8.961,12.704,21.714000000000002,17.425,26.857,16.079,9.235,7.561,29.273000000000003,2020-02-13 14.13.44.txt
54,4.095,2.735,2.799,2.3040000000000003,3.178,2.5540000000000003,2.6860000000000004,4.13,2.475,1.901,3.0,2.7030000000000003,10.079,6.481,5.649,26.521,40.485,6.015,3.91,9.589,8.888,14.083,17.355999999999998,4.518,5.297999999999999,2020-02-13 16.15.16.txt
55,5.711,1.6269999999999998,1.139,1.781,2.628,1.506,2.069,1.426,1.8419999999999999,3.5610000000000004,3.0,3.7039999999999997,5.987,4.172,2.7560000000000002,6.02,2.036,2.217,2.7710000000000004,2.63,2.252,3.775,6.487,2.231,2.6889999999999996,2020-02-17 18.44.48.txt
56,7.851,3.7889999999999997,3.7560000000000002,2.636,3.589,2.151,2.381,2.569,2.324,3.0789999999999997,3.0,3.095,7.234,4.449,4.691,5.462999999999999,6.122999999999999,3.989,7.327000000000001,10.182,14.924000000000001,8.721,11.911,5.519,6.046,2020-02-17 19.53.06.txt
57,3.741,2.227,1.979,2.1180000000000003,2.3209999999999997,5.321000000000001,2.935,4.699,1.87,2.7430000000000003,3.0,5.626,5.284,5.26,3.7119999999999997,18.859,29.689,7.435,5.752999999999999,5.859,6.034,7.526,9.105,4.495,6.059,2020-02-18 12.46.15.txt
58,3.3710000000000004,3.0439999999999996,2.5140000000000002,3.812,3.945,4.359,4.041,3.343,1.733,6.056,3.0,31.365,6.182,7.88,12.494000000000002,18.887999999999998,53.998000000000005,48.423,64.68,16.272000000000002,5.362,9.662,5.476,10.214,16.398,2020-02-20 10.04.42.txt
59,3.7710000000000004,1.39,2.043,1.63,1.9169999999999998,2.11,2.108,2.551,2.845,2.833,3.0,4.643,3.708,4.14,4.08,17.998,10.524000000000001,2.149,13.585,8.39,9.482000000000001,21.91,8.549,5.4639999999999995,6.129,2020-02-21 20.53.53.txt
60,6.176,3.27,3.205,5.105,3.222,4.875,3.042,3.866,2.9189999999999996,3.272,3.0,4.077,32.08,4.314,7.167999999999999,33.923,18.309,21.381999999999998,18.76,13.958,9.083,27.224,13.7,3.27,7.693,2020-02-23 12.50.18.txt
61,4.079,3.775,4.824,5.1770000000000005,5.602,3.747,3.3360000000000003,2.009,2.6430000000000002,2.944,3.0,5.1080000000000005,11.085999999999999,6.056,6.166,31.673000000000002,16.752,9.217,8.193999999999999,7.955,5.865,24.447,10.995,5.61,5.781000000000001,2020-02-26 11.27.59.txt
62,4.548,13.054,4.912,3.843,4.547,2.7089999999999996,2.7510000000000003,3.073,2.5180000000000002,3.67,3.0,4.812,10.841,8.279,7.285,22.149,12.4,16.649,10.427999999999999,21.443,16.394000000000002,39.316,17.352,7.439,9.62,2020-03-03 13.12.00.txt
