,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,attention_3,pm_highest,pm_lowest,am_highest,am_lowest,most_sim,most_diff,across_highest,across_lowest,range_3_highest_1,range_3_highest_2,range_3_lowest_1,range_3_lowest_2,range_12_highest,range_12_lowest,file
28,7.228,17.608,2.8939999999999997,4.602,3.845,2.7889999999999997,1.4909999999999999,2.195,3.194,2.888,3.0,5.952999999999999,9.016,6.178,8.103,14.489,27.07,9.879,21.511999999999997,16.401,6.059,19.410999999999998,5.365,11.929,6.507999999999999,2020-03-16 09.32.33.txt
29,3.391,13.042,2.1319999999999997,1.7309999999999999,3.148,2.209,2.096,1.685,1.9269999999999998,2.148,3.0,2.11,2.489,3.56,2.7760000000000002,19.991,7.446000000000001,3.84,5.642,3.285,7.662999999999999,4.503,3.662,4.038,4.925,2020-03-16 10.12.40.txt
30,2.987,3.5189999999999997,1.743,8.085,2.001,2.0069999999999997,1.375,1.423,1.653,1.307,3.0,1.9769999999999999,3.755,1.3619999999999999,2.031,13.42,7.566,11.399000000000001,14.543,10.714,5.997000000000001,6.1979999999999995,6.705,1.5930000000000002,1.619,2020-03-16 10.34.07.txt
31,35.183,12.797,4.888999999999999,33.928000000000004,10.81,5.626,5.699,7.087999999999999,4.8180000000000005,6.45,3.0,6.316,9.175,7.5760000000000005,9.097000000000001,19.514,8.924,5.346,14.064,5.355,4.448,6.585,4.0280000000000005,11.057,15.450999999999999,2020-03-16 12.28.00.txt
32,9.571,7.178,4.861000000000001,3.168,2.927,2.762,2.289,2.202,2.411,4.273,3.0,4.2860000000000005,5.375,25.272,4.89,10.077,6.7170000000000005,2.639,4.346,9.184,10.158,4.77,5.058,5.519,3.91,2020-03-16 12.32.54.txt
33,4.6610000000000005,2.662,4.188,2.465,20.373,3.3930000000000002,3.905,2.088,3.1639999999999997,2.818,3.0,5.79,13.414000000000001,3.165,3.542,18.913,5.478,13.02,34.74,5.381,17.822,16.521,8.854,8.504,2.213,2020-03-16 12.55.29.txt
34,12.335999999999999,3.9210000000000003,1.768,2.6910000000000003,1.578,2.6439999999999997,2.798,2.3280000000000003,1.537,1.868,3.0,5.746,7.226,3.137,3.22,8.499,6.632000000000001,2.42,2.945,8.225,9.588,35.245,14.104000000000001,2.274,3.214,2020-03-16 13.45.50.txt
35,35.222,4.927,3.7239999999999998,3.738,3.435,3.665,7.031000000000001,10.534,5.327000000000001,6.117999999999999,3.0,4.232,8.793,6.417999999999999,7.472,9.261000000000001,9.764,6.486000000000001,8.35,10.770999999999999,56.089,3.764,3.786,2.989,8.533999999999999,2020-03-16 15.50.15.txt
36,28.215,28.25,5.504,3.573,5.7379999999999995,2.838,4.6930000000000005,4.0280000000000005,2.9760000000000004,3.355,2.0,2.7689999999999997,5.3839999999999995,2.82,2.501,10.058,2.4219999999999997,2.351,2.221,7.556,3.562,5.34,4.273,5.31,4.132,2020-03-16 16.38.07.txt
37,4.512,4.9430000000000005,2.7769999999999997,3.7960000000000003,2.532,2.3369999999999997,4.437,3.52,2.4819999999999998,2.156,3.0,4.083,4.092,5.454,3.532,25.214000000000002,9.969,14.72,4.591,6.082000000000001,10.422,9.099,9.15,3.215,8.872,2020-03-16 17.16.54.txt
38,7.672000000000001,8.293,10.294,5.92,4.117,4.162,4.921,3.676,2.528,3.344,3.0,9.592,6.981,7.41,9.865,24.546,21.392,9.15,5.093,20.07,24.114,17.81,11.325999999999999,22.691999999999997,13.368,2020-03-16 19.12.33.txt
39,20.044,4.415,11.412,3.072,2.6310000000000002,3.0639999999999996,3.443,3.784,5.19,3.989,3.0,4.09,7.263999999999999,5.202999999999999,6.034,14.784,9.216000000000001,9.911,29.979,10.475,5.831,15.014000000000001,6.492999999999999,3.1039999999999996,1.682,2020-03-16 19.18.42.txt
40,8.981,2.065,2.354,1.558,2.734,1.804,2.353,3.0469999999999997,3.1519999999999997,2.88,3.0,13.443,3.892,3.213,3.137,27.269000000000002,27.563000000000002,4.021,4.779,8.325,10.86,12.902999999999999,15.008,33.193000000000005,2.234,2020-03-16 19.44.08.txt
41,3.79,7.222,4.531000000000001,9.706,3.258,3.014,3.2289999999999996,7.131,3.799,4.605,3.0,3.641,3.219,15.385,3.7310000000000003,5.138999999999999,19.492,5.3020000000000005,4.059,7.516,7.297999999999999,9.37,3.696,2.273,2.075,2020-03-16 20.25.40.txt
42,6.433,12.717,2.707,3.775,4.196000000000001,5.997999999999999,2.33,3.123,2.476,4.066,3.0,8.275,3.858,8.088,4.5360000000000005,25.705,11.66,4.4239999999999995,4.817,52.1,17.677,10.294,45.726000000000006,4.512,4.685,2020-03-16 20.34.29.txt
43,4.401,4.047,4.333,3.388,2.0069999999999997,2.9530000000000003,2.767,4.456,2.302,1.6909999999999998,3.0,1.5119999999999998,4.202,2.603,1.965,4.302,9.82,2.526,9.66,9.97,5.885,20.985,3.885,4.245,1.787,2020-03-16 20.59.53.txt
44,8.792,8.478,2.858,2.269,3.176,8.586,2.909,2.349,2.986,4.1930000000000005,3.0,3.487,3.032,5.2829999999999995,4.615,10.274000000000001,14.592,2.7060000000000004,6.312,12.227,9.672,5.776,8.568999999999999,6.442,15.44,2020-03-16 22.03.16.txt
45,6.2829999999999995,1.915,2.229,6.223,2.4130000000000003,4.137,2.299,4.018,2.0540000000000003,1.8840000000000001,3.0,4.414,2.802,3.6719999999999997,4.896,5.979,12.493,3.2489999999999997,4.022,6.356,4.543,4.081,4.909,2.231,8.078,2020-03-17 10.41.31.txt
46,3.035,2.208,5.303999999999999,10.786,9.869,6.386,6.282,4.981,2.6239999999999997,3.596,3.0,4.691,2.9930000000000003,3.469,2.455,8.044,5.518,4.494,2.496,3.935,6.682,5.229,13.065,1.992,2.772,2020-03-17 12.04.55.txt
47,10.675999999999998,5.367999999999999,4.06,9.376,2.441,7.843999999999999,3.5989999999999998,3.81,2.833,5.065,3.0,4.331,8.165,3.2119999999999997,10.021,29.239,23.688000000000002,4.604,3.8539999999999996,7.904,5.982,4.874,7.138999999999999,3.823,7.473,2020-03-17 13.09.06.txt
48,12.190999999999999,7.399,3.112,4.726,3.234,3.225,6.082999999999999,4.147,2.695,3.353,3.0,5.135,5.5089999999999995,5.064,5.2829999999999995,18.582,9.425,3.622,5.545,8.964,5.11,4.827,5.28,5.0,4.266,2020-03-17 14.35.42.txt
49,16.125999999999998,9.577,1.95,1.426,2.528,2.371,1.935,4.273,2.086,1.6440000000000001,3.0,3.3360000000000003,1.9140000000000001,2.151,2.182,10.807,15.821,2.7539999999999996,3.648,4.013,5.568,3.698,6.29,2.292,3.602,2020-03-19 11.34.17.txt
50,2.384,11.460999999999999,4.66,3.196,2.972,2.165,2.5610000000000004,7.09,4.262,2.226,3.0,2.867,3.734,4.061,5.825,7.904,5.669,6.005,3.2880000000000003,8.24,4.685,7.226,7.635,2.2640000000000002,2.75,2020-03-20 14.42.48.txt
