,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,attention_3,pm_highest,pm_lowest,am_highest,am_lowest,most_sim,most_diff,across_highest,across_lowest,range_3_highest_1,range_3_highest_2,range_3_lowest_1,range_3_lowest_2,range_12_highest,range_12_lowest,file
28,7.382999999999999,6.381,4.08,4.383,4.632,4.565,6.787999999999999,3.339,2.9360000000000004,4.084,3.0,8.693,12.905,10.706,32.921,7.665,24.164,4.149,36.926,21.763,25.215999999999998,51.545,24.767,33.49,23.092,2020-09-25 17.19.02.txt
29,3.625,3.233,3.5060000000000002,2.2569999999999997,2.8689999999999998,2.295,2.2640000000000002,2.54,2.441,1.7930000000000001,3.0,3.517,2.8139999999999996,6.906000000000001,4.488,14.197000000000001,9.429,6.1160000000000005,2.7289999999999996,10.7,5.078,11.527999999999999,5.7010000000000005,9.27,23.646,2020-09-25 17.21.36.txt
30,10.64,3.509,3.5380000000000003,3.1310000000000002,5.303999999999999,2.373,2.287,3.008,2.839,3.822,3.0,4.573,30.221999999999998,9.529,11.696,10.712,25.728,25.070999999999998,75.858,24.869,18.273,21.649,22.776999999999997,5.2989999999999995,7.4479999999999995,2020-09-25 17.22.09.txt
31,9.283,8.748,3.909,2.8810000000000002,2.12,2.611,1.966,3.111,2.254,2.639,3.0,7.608,4.501,6.517,10.704,14.008,5.101,8.837,3.466,4.446000000000001,3.6039999999999996,5.702999999999999,3.83,8.529,5.942,2020-09-25 17.27.01.txt
32,3.9419999999999997,5.063,3.8480000000000003,3.9560000000000004,2.627,2.329,3.299,2.819,2.612,2.244,3.0,2.728,3.1630000000000003,5.327000000000001,5.841,4.827,5.112,3.3539999999999996,2.125,18.148,9.521,11.661,5.407,3.4010000000000002,3.1060000000000003,2020-09-25 17.29.46.txt
33,5.996,4.401,4.311,3.929,2.76,3.193,5.5120000000000005,9.122,4.98,3.798,3.0,6.718999999999999,9.56,9.605,7.874,10.844000000000001,22.362,13.668,19.738,20.636999999999997,11.161,28.12,11.783,5.954,10.59,2020-09-25 17.41.09.txt
34,2.6439999999999997,2.355,2.903,2.404,2.176,2.4219999999999997,3.222,2.62,2.53,2.01,3.0,4.499,7.104,3.7889999999999997,5.688,3.997,13.456,2.891,4.202,6.734,5.386,7.696000000000001,3.3489999999999998,6.164,4.018,2020-09-25 17.43.28.txt
35,4.762,2.436,4.303999999999999,3.449,3.234,4.436,2.505,3.3339999999999996,3.009,4.486000000000001,2.0,1.985,5.13,5.051,5.483,4.859,5.5,3.145,2.8810000000000002,3.701,10.156,5.377999999999999,15.818,5.457000000000001,3.657,2020-09-25 17.45.45.txt
36,8.885,4.002,2.7439999999999998,2.6260000000000003,2.792,3.0060000000000002,2.583,3.275,1.786,1.574,3.0,4.459,9.214,3.0780000000000003,7.042000000000001,7.532,14.512,5.3229999999999995,12.754000000000001,6.622000000000001,4.465,6.529,5.653,6.942,4.987,2020-09-25 17.53.45.txt
37,3.759,3.4730000000000003,3.5010000000000003,4.546,5.545,3.571,3.855,4.73,4.397,3.5980000000000003,3.0,3.8089999999999997,8.991,5.529,11.335999999999999,4.265,12.228,2.737,14.195,13.745,5.291,4.946000000000001,4.904,8.65,19.396,2020-09-25 17.58.29.txt
