,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,attention_1,pm_highest,pm_lowest,am_highest,am_lowest,most_sim,most_diff,across_highest,across_lowest,range_3_highest_1,range_3_highest_2,range_3_lowest_1,range_3_lowest_2,range_12_highest,range_12_lowest,file
41,4.317,2.285,3.147,4.526,2.386,2.242,3.8339999999999996,3.6060000000000003,3.5389999999999997,3.0460000000000003,3.0,3.187,4.14,3.8560000000000003,5.046,5.54,4.486000000000001,5.124,7.51,11.485,6.885,8.962,8.152999999999999,5.707000000000001,7.6610000000000005,2020-09-25 18.38.16.txt
42,5.444,6.5360000000000005,5.44,3.4419999999999997,5.1370000000000005,4.248,2.9619999999999997,2.5839999999999996,8.817,3.675,3.0,2.383,18.535,3.513,3.0069999999999997,2.778,15.405999999999999,2.79,13.681,5.565,2.977,5.178999999999999,4.947,2.778,3.9560000000000004,2020-09-25 18.39.32.txt
43,7.5120000000000005,3.987,3.2039999999999997,6.343999999999999,4.418,2.722,3.1639999999999997,3.415,2.265,3.89,3.0,4.071000000000001,19.925,2.705,4.078,6.932,26.534000000000002,13.333,4.415,3.536,10.284,10.015,11.914000000000001,3.971,4.312,2020-09-25 18.40.23.txt
44,4.744,6.7379999999999995,4.869,2.434,2.82,2.427,2.6919999999999997,2.92,3.403,1.9040000000000001,3.0,8.066,17.295,9.75,5.3660000000000005,5.087,8.844,3.372,15.26,7.4639999999999995,8.64,10.773,5.772,6.882999999999999,6.7829999999999995,2020-09-25 18.51.12.txt
45,2.532,2.7960000000000003,3.247,2.48,2.635,2.157,2.1390000000000002,2.597,2.028,3.1910000000000003,3.0,2.8989999999999996,3.1510000000000002,3.267,3.2739999999999996,21.608,7.482,2.387,2.336,4.073,2.583,4.317,3.035,4.056,4.986000000000001,2020-09-25 19.00.10.txt
46,3.758,3.833,5.791,3.818,3.3539999999999996,3.363,3.0189999999999997,3.17,3.01,3.165,3.0,8.431000000000001,8.277999999999999,7.005,6.565,32.260999999999996,37.091,9.104,5.587000000000001,31.586,32.253,36.486999999999995,23.625999999999998,8.298,17.653,2020-09-25 19.42.51.txt
47,8.55,9.899,9.548,5.97,7.575,5.597,3.4219999999999997,5.456,6.524,5.3389999999999995,3.0,22.266,5.718999999999999,4.529,5.256,15.317,7.14,9.838,6.9639999999999995,19.206,21.059,11.477,12.005999999999998,8.162,7.9639999999999995,2020-09-25 19.57.13.txt
48,6.028,5.082,5.931,3.455,5.428999999999999,3.785,7.1339999999999995,2.83,3.7089999999999996,3.447,3.0,5.78,4.3839999999999995,6.49,7.252000000000001,5.022,5.792000000000001,3.648,23.386999999999997,17.304000000000002,20.472,23.930999999999997,12.558,5.861000000000001,9.134,2020-09-25 20.41.53.txt
49,6.617999999999999,3.95,3.7569999999999997,3.517,3.447,2.642,2.6210000000000004,3.714,3.4410000000000003,3.187,3.0,4.945,8.972999999999999,9.818,3.637,13.341,6.877999999999999,5.855,5.212000000000001,5.218999999999999,3.9760000000000004,5.622000000000001,6.269,5.04,18.0,2020-09-25 21.02.10.txt
50,5.781000000000001,4.086,3.498,6.711,4.626,4.391,3.1660000000000004,5.693,3.065,7.79,3.0,8.377,11.809000000000001,5.877999999999999,9.443,4.823,10.167,7.064,8.149,25.144000000000002,19.644000000000002,17.994,9.456,9.044,21.16,2020-09-25 22.27.08.txt
51,4.6080000000000005,3.3819999999999997,3.2939999999999996,3.202,3.557,3.159,3.5260000000000002,3.46,3.0810000000000004,2.589,3.0,7.919,7.226,9.271,7.042999999999999,5.936,5.171,5.001,12.741,11.137,20.462,9.594,12.591,8.785,18.101,2020-09-25 23.02.45.txt
52,5.3260000000000005,6.803999999999999,4.07,3.3810000000000002,5.781000000000001,4.753,2.735,4.1080000000000005,2.488,3.21,3.0,3.5239999999999996,8.795,17.107,5.855,10.668,15.784,22.625999999999998,11.73,5.255,4.6739999999999995,9.921,8.335,3.847,7.382999999999999,2020-09-25 23.05.38.txt
53,5.558,4.187,4.298,3.8139999999999996,4.46,4.171,5.591,4.7010000000000005,4.763,3.987,3.0,6.459,8.099,7.26,13.55,6.806,7.597,4.981,6.376,12.11,5.367000000000001,5.821000000000001,7.682,6.973,5.027,2020-09-25 23.52.25.txt
54,4.368,3.8569999999999998,4.364,2.187,2.363,2.68,1.81,2.121,1.8619999999999999,2.431,3.0,2.7910000000000004,6.794,5.9079999999999995,2.718,9.524,6.912999999999999,6.313,9.226,11.769,7.72,7.3020000000000005,5.154,3.676,6.436,2020-09-26 11.06.54.txt
55,2.9819999999999998,2.02,1.994,1.7819999999999998,1.4680000000000002,1.607,2.145,3.554,3.51,2.383,3.0,6.837999999999999,10.913,3.529,4.8580000000000005,2.467,9.635,3.887,3.738,7.1979999999999995,7.035,13.585,17.869,4.334,6.438,2020-10-13 09.51.03.txt
56,6.3,3.735,3.81,3.655,4.348,6.212000000000001,3.8930000000000002,5.277,5.556,4.963,3.0,4.263999999999999,6.801,5.367999999999999,7.164,4.779,3.878,3.3360000000000003,4.573,14.815,16.999000000000002,24.065,13.6,25.075,6.347,2020-10-13 23.21.40.txt
